Longitude,Latitude,Order,YourName,Organization,SiteID,WaterbodyName,State,SiteLocation,SampleYear,SampleMonth,SampleDay,NameOfSamplers,WeatherConditions,SampleLocation,SampleMethod,Depth,SampleHour,SampleMinutes,Filtered,Frozen,Parameter,Value,Units,Rep,Fluorometer,AnalysisYear,AnalysisMonth,AnalysisDay,AnalysisHour,AnalysisMinutes,GPSType,Photos,Flag,Comments,ID,LocID
-71.081652,42.362866,63,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,8,28,NA,NA,SS1,Integrated,1,14,0,FALSE,FALSE,Phycocyanin,28.51,ug/l,1,Beagle,2014,8,28,14,0,Magellan,FALSE,FALSE,,899,20
-71.081652,42.362866,64,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,8,28,NA,NA,SS1,Integrated,1,14,0,TRUE,FALSE,Phycocyanin,3.11,ug/l,1,Beagle,2014,8,28,14,0,Magellan,FALSE,FALSE,,900,20
-71.081652,42.362866,171,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,9,4,NA,NA,SS1,Integrated,1,13,0,FALSE,FALSE,Chlorophyll,4.02,ug/l,1,Beagle,2014,9,4,13,0,Magellan,FALSE,FALSE,,1007,20
-71.081652,42.362866,101,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,7,3,NA,NA,SS1,Integrated,1,10,47,FALSE,FALSE,Chlorophyll,5.06,ug/l,1,Beagle,2014,7,3,10,47,Magellan,FALSE,FALSE,,937,20
-71.081652,42.362866,80,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,9,11,NA,NA,SS1,Integrated,1,13,35,TRUE,FALSE,Phycocyanin,0.1,ug/l,1,Beagle,2014,9,11,13,35,Magellan,FALSE,FALSE,,916,20
-71.081652,42.362866,113,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,7,17,NA,NA,SS1,Integrated,1,11,9,FALSE,FALSE,Chlorophyll,2.96,ug/l,1,Beagle,2014,7,17,11,9,Magellan,FALSE,FALSE,,949,20
-71.081652,42.362866,55,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,8,21,NA,NA,SS1,Integrated,1,14,32,FALSE,FALSE,Phycocyanin,23.37,ug/l,1,Beagle,2014,8,21,14,32,Magellan,FALSE,FALSE,,891,20
-71.081652,42.362866,193,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,10,2,NA,NA,SS1,Integrated,1,13,20,FALSE,FALSE,Chlorophyll,2.15,ug/l,1,Beagle,2014,10,2,13,20,Magellan,FALSE,FALSE,,1029,20
-71.081652,42.362866,209,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,7,10,NA,NA,SS1,Integrated,1,15,9,FALSE,TRUE,Phycocyanin,0.1,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1045,20
-71.081652,42.362866,278,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,9,18,NA,NA,SS1,Integrated,1,13,30,FALSE,TRUE,Chlorophyll,1.14,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1114,20
-71.081652,42.362866,46,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,8,14,NA,NA,SS1,Integrated,1,10,51,TRUE,FALSE,Phycocyanin,0.1,ug/l,1,Beagle,2014,8,14,10,51,Magellan,FALSE,FALSE,,882,20
-71.081652,42.362866,252,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,7,17,NA,NA,SS1,Integrated,1,11,9,FALSE,TRUE,Chlorophyll,2.44,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1088,20
-71.081652,42.362866,213,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,7,17,NA,NA,SS1,Integrated,1,11,9,FALSE,TRUE,Phycocyanin,1.52,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1049,20
-71.081652,42.362866,214,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,7,17,NA,NA,SS1,Integrated,1,11,9,TRUE,TRUE,Phycocyanin,7.88,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1050,20
-71.081652,42.362866,279,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,10,2,NA,NA,SS1,Integrated,1,13,20,TRUE,TRUE,Chlorophyll,1.66,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1115,20
-71.081652,42.362866,180,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,9,11,NA,NA,SS1,Integrated,1,13,35,TRUE,FALSE,Chlorophyll,1.46,ug/l,1,Beagle,2014,9,11,13,35,Magellan,FALSE,FALSE,,1016,20
-71.081652,42.362866,239,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,BROAD,2014,10,2,NA,NA,SS1,Integrated,1,13,20,FALSE,TRUE,Phycocyanin,3.11,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1075,20
-71.073377,42.358755,18,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,TRUE,FALSE,Phycocyanin,6.82,ug/l,1,Beagle,2014,7,17,12,12,Magellan,FALSE,FALSE,,854,22
-71.073377,42.358755,206,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,TRUE,TRUE,Phycocyanin,5.23,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1042,22
-71.073377,42.358755,98,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,10,2,NA,NA,SS1,Integrated,1,12,35,TRUE,FALSE,Phycocyanin,2.05,ug/l,1,Beagle,2014,10,2,12,35,Magellan,FALSE,FALSE,,934,22
-71.073377,42.358755,275,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,11,NA,NA,SS1,Integrated,1,14,45,TRUE,TRUE,Chlorophyll,1.46,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1111,22
-71.073377,42.358755,32,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,31,NA,NA,SS1,Integrated,1,11,10,TRUE,FALSE,Phycocyanin,3.64,ug/l,1,Beagle,2014,7,31,11,10,Magellan,FALSE,FALSE,,868,22
-71.073377,42.358755,5,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,FALSE,FALSE,Phycocyanin,2.58,ug/l,1,Beagle,2014,7,10,14,22,Magellan,FALSE,FALSE,,841,22
-71.073377,42.358755,106,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,TRUE,FALSE,Chlorophyll,2,ug/l,1,Beagle,2014,7,10,14,22,Magellan,FALSE,FALSE,,942,22
-71.073377,42.358755,22,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,24,NA,NA,SS1,Integrated,1,NA,NA,TRUE,FALSE,Phycocyanin,0.1,ug/l,1,Beagle,2014,7,24,NA,NA,Magellan,FALSE,FALSE,Sample collection time not available,858,22
-71.073377,42.358755,31,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,31,NA,NA,SS1,Integrated,1,11,10,FALSE,FALSE,Phycocyanin,19.25,ug/l,1,Beagle,2014,7,31,11,10,Magellan,FALSE,FALSE,,867,22
-71.073377,42.358755,41,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,7,NA,NA,SS1,Integrated,1,14,42,FALSE,FALSE,Phycocyanin,5.23,ug/l,1,Beagle,2014,8,7,14,42,Magellan,FALSE,FALSE,,877,22
-71.073377,42.358755,84,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,11,NA,NA,SS1,Integrated,1,14,45,TRUE,FALSE,Phycocyanin,4.17,ug/l,1,Beagle,2014,9,11,14,45,Magellan,FALSE,FALSE,,920,22
-71.073377,42.358755,245,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,TRUE,TRUE,Chlorophyll,2.26,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1081,22
-71.073377,42.358755,205,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,FALSE,TRUE,Phycocyanin,0.55,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1041,22
-71.073377,42.358755,83,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,11,NA,NA,SS1,Integrated,1,14,45,FALSE,FALSE,Phycocyanin,39.31,ug/l,1,Beagle,2014,9,11,14,45,Magellan,FALSE,FALSE,,919,22
-71.073377,42.358755,260,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,24,NA,NA,SS1,Integrated,1,NA,NA,FALSE,TRUE,Chlorophyll,2.18,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Sample collection time not available,1096,22
-71.073377,42.358755,218,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,TRUE,TRUE,Phycocyanin,3.11,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1054,22
-71.073377,42.358755,235,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,11,NA,NA,SS1,Integrated,1,14,45,FALSE,TRUE,Phycocyanin,5.23,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1071,22
-71.073377,42.358755,198,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,10,2,NA,NA,SS1,Integrated,1,12,35,TRUE,FALSE,Chlorophyll,1.46,ug/l,1,Beagle,2014,10,2,12,35,Magellan,FALSE,FALSE,,1034,22
-71.073377,42.358755,197,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,10,2,NA,NA,SS1,Integrated,1,12,35,FALSE,FALSE,Chlorophyll,2.9,ug/l,1,Beagle,2014,10,2,12,35,Magellan,FALSE,FALSE,,1033,22
-71.073377,42.358755,117,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,FALSE,FALSE,Chlorophyll,2.93,ug/l,1,Beagle,2014,7,17,12,12,Magellan,FALSE,FALSE,,953,22
-71.073377,42.358755,228,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,14,NA,NA,SS1,Integrated,1,11,43,TRUE,TRUE,Phycocyanin,3.11,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1064,22
-71.073377,42.358755,227,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,14,NA,NA,SS1,Integrated,1,11,43,FALSE,TRUE,Phycocyanin,5.76,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1063,22
-71.073377,42.358755,91,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,18,NA,NA,SS1,Integrated,1,12,30,FALSE,FALSE,Phycocyanin,31.08,ug/l,1,Beagle,2014,9,18,12,30,Magellan,FALSE,FALSE,,927,22
-71.073377,42.358755,70,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,4,NA,NA,SS1,Integrated,1,12,25,TRUE,FALSE,Phycocyanin,2.58,ug/l,1,Beagle,2014,9,4,12,25,Magellan,FALSE,FALSE,,906,22
-71.073377,42.358755,69,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,4,NA,NA,SS1,Integrated,1,12,25,FALSE,FALSE,Phycocyanin,24.4,ug/l,1,Beagle,2014,9,4,12,25,Magellan,FALSE,FALSE,,905,22
-71.073377,42.358755,191,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,18,NA,NA,SS1,Integrated,1,12,30,FALSE,FALSE,Chlorophyll,2.61,ug/l,1,Beagle,2014,9,18,12,30,Magellan,FALSE,FALSE,,1027,22
-71.073377,42.358755,17,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,FALSE,FALSE,Phycocyanin,18.22,ug/l,1,Beagle,2014,7,17,12,12,Magellan,FALSE,FALSE,,853,22
-71.073377,42.358755,217,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,FALSE,TRUE,Phycocyanin,1,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1053,22
-71.073377,42.358755,257,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,TRUE,TRUE,Chlorophyll,2.03,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1093,22
-71.073377,42.358755,141,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,7,NA,NA,SS1,Integrated,1,14,42,FALSE,FALSE,Chlorophyll,4.02,ug/l,1,Beagle,2014,8,7,14,42,Magellan,FALSE,FALSE,,977,22
-71.073377,42.358755,21,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,24,NA,NA,SS1,Integrated,1,NA,NA,FALSE,FALSE,Phycocyanin,6.82,ug/l,1,Beagle,2014,7,24,NA,NA,Magellan,FALSE,FALSE,Sample collection time not available,857,22
-71.073377,42.358755,49,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,14,NA,NA,SS1,Integrated,1,11,43,FALSE,FALSE,Phycocyanin,6.29,ug/l,1,Beagle,2014,8,14,11,43,Magellan,FALSE,FALSE,,885,22
-71.073377,42.358755,183,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,11,NA,NA,SS1,Integrated,1,14,45,FALSE,FALSE,Chlorophyll,3.27,ug/l,1,Beagle,2014,9,11,14,45,Magellan,FALSE,FALSE,,1019,22
-71.073377,42.358755,105,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,FALSE,FALSE,Chlorophyll,4.14,ug/l,1,Beagle,2014,7,10,14,22,Magellan,FALSE,FALSE,,941,22
-71.073377,42.358755,132,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,31,NA,NA,SS1,Integrated,1,11,10,TRUE,FALSE,Chlorophyll,1.92,ug/l,1,Beagle,2014,7,31,11,10,Magellan,FALSE,FALSE,,968,22
-71.073377,42.358755,267,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,14,NA,NA,SS1,Integrated,1,11,43,TRUE,TRUE,Chlorophyll,1.98,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1103,22
-71.073377,42.358755,161,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,28,NA,NA,SS1,Integrated,1,13,15,FALSE,FALSE,Chlorophyll,2.99,ug/l,1,Beagle,2014,8,28,13,15,Magellan,FALSE,FALSE,,997,22
-71.073377,42.358755,244,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,FALSE,TRUE,Chlorophyll,2.03,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1080,22
-71.073377,42.358755,149,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,14,NA,NA,SS1,Integrated,1,11,43,FALSE,FALSE,Chlorophyll,4.14,ug/l,1,Beagle,2014,8,14,11,43,Magellan,FALSE,FALSE,,985,22
-71.073377,42.358755,150,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,14,NA,NA,SS1,Integrated,1,11,43,TRUE,FALSE,Chlorophyll,3.94,ug/l,1,Beagle,2014,8,14,11,43,Magellan,FALSE,FALSE,,986,22
-71.073377,42.358755,192,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,18,NA,NA,SS1,Integrated,1,12,30,TRUE,FALSE,Chlorophyll,1.57,ug/l,1,Beagle,2014,9,18,12,30,Magellan,FALSE,FALSE,,1028,22
-71.073377,42.358755,169,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,4,NA,NA,SS1,Integrated,1,12,25,FALSE,FALSE,Chlorophyll,2.44,ug/l,1,Beagle,2014,9,4,12,25,Magellan,FALSE,FALSE,,1005,22
-71.073377,42.358755,266,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,7,NA,NA,SS1,Integrated,1,14,42,FALSE,TRUE,Chlorophyll,1.86,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1102,22
-71.073377,42.358755,6,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,10,NA,NA,SS1,Integrated,1,14,22,TRUE,FALSE,Phycocyanin,0.1,ug/l,1,Beagle,2014,7,10,14,22,Magellan,FALSE,FALSE,,842,22
-71.073377,42.358755,264,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,31,NA,NA,SS1,Integrated,1,11,10,FALSE,TRUE,Chlorophyll,1.51,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1100,22
-71.073377,42.358755,160,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,21,NA,NA,SS1,Integrated,1,15,22,TRUE,FALSE,Chlorophyll,1.8,ug/l,1,Beagle,2014,8,21,15,22,Magellan,FALSE,FALSE,,996,22
-71.073377,42.358755,162,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,28,NA,NA,SS1,Integrated,1,13,15,TRUE,FALSE,Chlorophyll,2.06,ug/l,1,Beagle,2014,8,28,13,15,Magellan,FALSE,FALSE,,998,22
-71.073377,42.358755,184,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,11,NA,NA,SS1,Integrated,1,14,45,TRUE,FALSE,Chlorophyll,1.72,ug/l,1,Beagle,2014,9,11,14,45,Magellan,FALSE,FALSE,,1020,22
-71.073377,42.358755,118,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,TRUE,FALSE,Chlorophyll,2.29,ug/l,1,Beagle,2014,7,17,12,12,Magellan,FALSE,FALSE,,954,22
-71.073377,42.358755,97,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,10,2,NA,NA,SS1,Integrated,1,12,35,FALSE,FALSE,Phycocyanin,18.22,ug/l,1,Beagle,2014,10,2,12,35,Magellan,FALSE,FALSE,,933,22
-71.073377,42.358755,62,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,28,NA,NA,SS1,Integrated,1,13,15,TRUE,FALSE,Phycocyanin,5.76,ug/l,1,Beagle,2014,8,28,13,15,Magellan,FALSE,FALSE,,898,22
-71.073377,42.358755,42,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,7,NA,NA,SS1,Integrated,1,14,42,TRUE,FALSE,Phycocyanin,0.1,ug/l,1,Beagle,2014,8,7,14,42,Magellan,FALSE,FALSE,,878,22
-71.073377,42.358755,122,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,24,NA,NA,SS1,Integrated,1,NA,NA,TRUE,FALSE,Chlorophyll,1.77,ug/l,1,Beagle,2014,7,24,NA,NA,Magellan,FALSE,FALSE,Sample collection time not available,958,22
-71.073377,42.358755,236,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,11,NA,NA,SS1,Integrated,1,14,45,TRUE,TRUE,Phycocyanin,0.55,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1072,22
-71.073377,42.358755,121,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,24,NA,NA,SS1,Integrated,1,NA,NA,FALSE,FALSE,Chlorophyll,2.73,ug/l,1,Beagle,2014,7,24,NA,NA,Magellan,FALSE,FALSE,Sample collection time not available,957,22
-71.073377,42.358755,60,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,21,NA,NA,SS1,Integrated,1,15,22,TRUE,FALSE,Phycocyanin,0.1,ug/l,1,Beagle,2014,8,21,15,22,Magellan,FALSE,FALSE,,896,22
-71.073377,42.358755,131,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,31,NA,NA,SS1,Integrated,1,11,10,FALSE,FALSE,Chlorophyll,4.11,ug/l,1,Beagle,2014,7,31,11,10,Magellan,FALSE,FALSE,,967,22
-71.073377,42.358755,50,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,14,NA,NA,SS1,Integrated,1,11,43,TRUE,FALSE,Phycocyanin,7.88,ug/l,1,Beagle,2014,8,14,11,43,Magellan,FALSE,FALSE,,886,22
-71.073377,42.358755,170,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,4,NA,NA,SS1,Integrated,1,12,25,TRUE,FALSE,Chlorophyll,1.8,ug/l,1,Beagle,2014,9,4,12,25,Magellan,FALSE,FALSE,,1006,22
-71.073377,42.358755,92,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,9,18,NA,NA,SS1,Integrated,1,12,30,TRUE,FALSE,Phycocyanin,5.23,ug/l,1,Beagle,2014,9,18,12,30,Magellan,FALSE,FALSE,,928,22
-71.073377,42.358755,142,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,7,NA,NA,SS1,Integrated,1,14,42,TRUE,FALSE,Chlorophyll,1.86,ug/l,1,Beagle,2014,8,7,14,42,Magellan,FALSE,FALSE,,978,22
-71.073377,42.358755,256,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,7,17,NA,NA,SS1,Integrated,1,12,12,FALSE,TRUE,Chlorophyll,1.92,ug/l,1,Beagle,2014,12,11,NA,NA,Magellan,FALSE,FALSE,Analysis time not available for frozen samples,1092,22
-71.073377,42.358755,59,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,21,NA,NA,SS1,Integrated,1,15,22,FALSE,FALSE,Phycocyanin,8.41,ug/l,1,Beagle,2014,8,21,15,22,Magellan,FALSE,FALSE,,895,22
-71.073377,42.358755,159,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,21,NA,NA,SS1,Integrated,1,15,22,FALSE,FALSE,Chlorophyll,6.82,ug/l,1,Beagle,2014,8,21,15,22,Magellan,FALSE,FALSE,,995,22
-71.073377,42.358755,61,Elisabeth Cianciola,CRWA,MA72-08,Charles River,MA,CB,2014,8,28,NA,NA,SS1,Integrated,1,13,15,FALSE,FALSE,Phycocyanin,17.2,ug/l,1,Beagle,2014,8,28,13,15,Magellan,FALSE,FALSE,,897,22
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1206,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1638,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3078,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1926,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1782,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2358,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1350,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2646,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2214,99
-72.123167,43.608667,90,Sonya Carlson,NHDES,Mascoma Lake- Dalton,25,NH,Mascoma Lake- Dalton,2014,8,19,NA,"Clear, calm, cool",WL3,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3366,99
